
Attaching file multidimfit.root as _file0...
(TFile *) 0x2d98b00

  RooFitResult: minimized FCN value: -6.28915, estimated distance to minimum: 3.01576e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
  prop_binY17_bin80_LQint    0.0000e+00 +/-  1.71e-01
  prop_binY17_bin80_LQpure    0.0000e+00 +/-  1.71e-01
  prop_binY17_bin80_alpha    3.0743e-05 +/-  1.71e-01
  prop_binY17_bin80_bk    2.0089e+00 +/-  9.83e-01
  prop_binY17_bin80_dy_gg    1.0001e+01 +/-  2.33e+00
  prop_binY17_bin80_fmn   -1.6272e-03 +/-  1.71e-01
  prop_binY17_bin80_fpl    2.2679e-03 +/-  1.71e-01
  prop_binY17_bin80_gam    5.0094e+00 +/-  1.61e+00
     prop_binY17_bin81    5.1731e-03 +/-  1.71e-01
     prop_binY17_bin82   -1.5283e-04 +/-  1.71e-01
     prop_binY17_bin83   -1.0179e-03 +/-  1.71e-01
     prop_binY17_bin84    1.6904e-05 +/-  1.71e-01
     prop_binY17_bin85    1.3340e-03 +/-  1.71e-01
     prop_binY17_bin86    1.3400e-03 +/-  1.71e-01
     prop_binY17_bin87   -2.1448e-03 +/-  1.71e-01
  prop_binY17_bin88_LQint    0.0000e+00 +/-  1.71e-01
  prop_binY17_bin88_LQpure    0.0000e+00 +/-  1.71e-01
  prop_binY17_bin88_alpha    3.0000e+00 +/-  1.22e+00
  prop_binY17_bin88_fmn    3.0019e+00 +/-  1.22e+00
  prop_binY17_bin88_fpl    2.9965e+00 +/-  1.22e+00
  prop_binY17_bin89_LQint    0.0000e+00 +/-  1.71e-01
  prop_binY17_bin89_LQpure    0.0000e+00 +/-  1.71e-01
  prop_binY17_bin89_alpha    2.8999e-04 +/-  1.71e-01
  prop_binY17_bin89_dy_gg    4.0025e+00 +/-  1.42e+00
  prop_binY17_bin89_fmn   -6.9320e-03 +/-  1.71e-01
  prop_binY17_bin89_fpl    9.3225e-03 +/-  1.71e-01
  prop_binY17_bin89_gam    2.0125e+00 +/-  9.87e-01
      prop_binY17_bin9    3.4588e-02 +/-  1.70e-01
     prop_binY17_bin90    8.8696e-03 +/-  1.71e-01
     prop_binY17_bin91   -2.3993e-03 +/-  1.71e-01
     prop_binY17_bin92    5.2674e-04 +/-  1.71e-01
     prop_binY17_bin93   -4.0543e-03 +/-  1.71e-01
     prop_binY17_bin94   -3.0235e-03 +/-  1.71e-01
  prop_binY17_bin95_LQint    0.0000e+00 +/-  1.71e-01
  prop_binY17_bin95_LQpure    0.0000e+00 +/-  1.71e-01
  prop_binY17_bin95_alpha    3.0000e+00 +/-  1.22e+00
  prop_binY17_bin95_fmn    2.9998e+00 +/-  1.22e+00
  prop_binY17_bin95_fpl    3.0014e+00 +/-  1.22e+00
      prop_binY18_bin0    8.0793e-01 +/-  1.68e-01
      prop_binY18_bin1   -2.0300e-01 +/-  1.69e-01
     prop_binY18_bin10   -2.6934e-01 +/-  1.70e-01
     prop_binY18_bin11    1.1470e-01 +/-  1.70e-01
     prop_binY18_bin12   -1.3512e-01 +/-  1.70e-01
     prop_binY18_bin13    1.0559e-01 +/-  1.70e-01
     prop_binY18_bin14    1.8791e-02 +/-  1.70e-01
     prop_binY18_bin15   -1.6718e-01 +/-  1.69e-01
  prop_binY18_bin16_LQint    0.0000e+00 +/-  1.71e-01
  prop_binY18_bin16_LQpure    0.0000e+00 +/-  1.71e-01
  prop_binY18_bin16_alpha   -7.9302e-04 +/-  1.71e-01
  prop_binY18_bin16_bk    5.9967e+00 +/-  1.33e+00
  prop_binY18_bin16_dy_gg    6.9800e+00 +/-  1.92e+00
  prop_binY18_bin16_fmn    3.4373e-02 +/-  1.71e-01
  prop_binY18_bin16_fpl   -6.3025e-02 +/-  1.71e-01
  prop_binY18_bin16_gam    2.7870e+01 +/-  3.99e+00
     prop_binY18_bin17   -2.8034e-01 +/-  1.70e-01
     prop_binY18_bin18   -3.7188e-02 +/-  1.71e-01
     prop_binY18_bin19    4.5439e-02 +/-  1.70e-01
      prop_binY18_bin2    2.8266e-01 +/-  1.70e-01
     prop_binY18_bin20    4.1067e-03 +/-  1.70e-01
     prop_binY18_bin21    2.7566e-02 +/-  1.71e-01
     prop_binY18_bin22    1.0704e-01 +/-  1.70e-01
     prop_binY18_bin23    3.2363e-01 +/-  1.69e-01
  prop_binY18_bin24_LQint    0.0000e+00 +/-  1.71e-01
  prop_binY18_bin24_LQpure    1.0000e+00 +/-  6.84e-01
  prop_binY18_bin24_alpha    1.9002e+01 +/-  3.28e+00
  prop_binY18_bin24_dy_gg    2.0080e+00 +/-  9.85e-01
  prop_binY18_bin24_fmn    1.7903e+01 +/-  3.14e+00
  prop_binY18_bin24_fpl    1.8158e+01 +/-  3.12e+00
  prop_binY18_bin24_gam    2.0156e+00 +/-  9.87e-01
     prop_binY18_bin25    7.3992e-02 +/-  1.70e-01
     prop_binY18_bin26    7.3604e-02 +/-  1.70e-01
     prop_binY18_bin27   -1.8169e-03 +/-  1.70e-01
     prop_binY18_bin28    4.1476e-03 +/-  1.70e-01
     prop_binY18_bin29   -6.9798e-02 +/-  1.71e-01
      prop_binY18_bin3   -1.7224e-01 +/-  1.70e-01
     prop_binY18_bin30   -3.1488e-02 +/-  1.71e-01
  prop_binY18_bin31_LQint    0.0000e+00 +/-  1.71e-01
  prop_binY18_bin31_LQpure    1.0000e+00 +/-  6.84e-01
  prop_binY18_bin31_alpha    1.8999e+01 +/-  3.28e+00
  prop_binY18_bin31_dy_gg    1.9964e+00 +/-  9.82e-01
  prop_binY18_bin31_fmn    1.8021e+01 +/-  3.19e+00
  prop_binY18_bin31_fpl    1.7846e+01 +/-  3.09e+00
  prop_binY18_bin31_gam    1.9929e+00 +/-  9.80e-01
     prop_binY18_bin32    1.7376e-01 +/-  1.69e-01
     prop_binY18_bin33   -2.3244e-01 +/-  1.70e-01
     prop_binY18_bin34    2.6557e-02 +/-  1.71e-01
     prop_binY18_bin35   -1.8757e-01 +/-  1.71e-01
     prop_binY18_bin36    9.7181e-02 +/-  1.71e-01
     prop_binY18_bin37   -6.4750e-03 +/-  1.71e-01
     prop_binY18_bin38    9.6423e-02 +/-  1.71e-01
     prop_binY18_bin39   -9.5571e-02 +/-  1.69e-01
      prop_binY18_bin4    1.4607e-01 +/-  1.70e-01
     prop_binY18_bin40   -1.9996e-01 +/-  1.70e-01
     prop_binY18_bin41    1.1824e-01 +/-  1.70e-01
     prop_binY18_bin42    3.6428e-02 +/-  1.71e-01
     prop_binY18_bin43   -3.7614e-02 +/-  1.70e-01
     prop_binY18_bin44    5.4400e-02 +/-  1.71e-01
     prop_binY18_bin45   -1.1192e-02 +/-  1.71e-01
     prop_binY18_bin46   -4.3719e-02 +/-  1.70e-01
     prop_binY18_bin47    1.4560e-01 +/-  1.70e-01
     prop_binY18_bin48    8.8797e-02 +/-  1.71e-01
     prop_binY18_bin49    7.2580e-02 +/-  1.71e-01
      prop_binY18_bin5   -2.5899e-01 +/-  1.70e-01
     prop_binY18_bin50    1.1499e-02 +/-  1.71e-01
     prop_binY18_bin51    6.8336e-03 +/-  1.71e-01
     prop_binY18_bin52    3.1575e-03 +/-  1.71e-01
     prop_binY18_bin53    2.6490e-03 +/-  1.71e-01
     prop_binY18_bin54   -1.8610e-02 +/-  1.71e-01
     prop_binY18_bin55   -4.9190e-02 +/-  1.71e-01
  prop_binY18_bin56_LQint    4.0000e+00 +/-  1.42e+00
  prop_binY18_bin56_LQpure    4.0000e+00 +/-  1.42e+00
  prop_binY18_bin56_alpha    1.8000e+01 +/-  3.18e+00
  prop_binY18_bin56_dy_gg    2.0015e+00 +/-  9.83e-01
  prop_binY18_bin56_fmn    1.7980e+01 +/-  3.17e+00
  prop_binY18_bin56_fpl    1.8028e+01 +/-  3.16e+00
     prop_binY18_bin57   -2.6333e-02 +/-  1.71e-01
     prop_binY18_bin58    4.2522e-02 +/-  1.71e-01
     prop_binY18_bin59    1.9872e-02 +/-  1.71e-01
      prop_binY18_bin6    2.2633e-01 +/-  1.70e-01
     prop_binY18_bin60   -1.9564e-02 +/-  1.71e-01
     prop_binY18_bin61   -1.8382e-02 +/-  1.71e-01
     prop_binY18_bin62    1.6264e-02 +/-  1.71e-01
  prop_binY18_bin63_LQint    4.0000e+00 +/-  1.42e+00
  prop_binY18_bin63_LQpure    4.0000e+00 +/-  1.42e+00
  prop_binY18_bin63_alpha    1.8000e+01 +/-  3.18e+00
  prop_binY18_bin63_dy_gg    1.9999e+00 +/-  9.83e-01
  prop_binY18_bin63_fmn    1.8001e+01 +/-  3.18e+00
  prop_binY18_bin63_fpl    1.7994e+01 +/-  3.16e+00
     prop_binY18_bin64    9.8172e-02 +/-  1.71e-01
     prop_binY18_bin65   -8.4838e-02 +/-  1.71e-01
     prop_binY18_bin66    9.6261e-03 +/-  1.71e-01
     prop_binY18_bin67   -5.6392e-03 +/-  1.71e-01
     prop_binY18_bin68    1.1125e-02 +/-  1.71e-01
     prop_binY18_bin69    3.1811e-03 +/-  1.71e-01
      prop_binY18_bin7   -7.0130e-01 +/-  1.68e-01
     prop_binY18_bin70    8.7860e-02 +/-  1.71e-01
     prop_binY18_bin71   -1.1220e-01 +/-  1.71e-01
     prop_binY18_bin72   -2.3031e-02 +/-  1.71e-01
  prop_binY18_bin73_LQint    0.0000e+00 +/-  1.71e-01
  prop_binY18_bin73_LQpure    0.0000e+00 +/-  1.71e-01
  prop_binY18_bin73_alpha   -3.1432e-04 +/-  1.71e-01
  prop_binY18_bin73_bk    1.8865e+00 +/-  9.19e-01
  prop_binY18_bin73_dy_gg    1.7993e+01 +/-  3.18e+00
  prop_binY18_bin73_fmn    7.7870e-03 +/-  1.71e-01
  prop_binY18_bin73_fpl   -1.3772e-02 +/-  1.71e-01
  prop_binY18_bin73_gam    1.9874e+00 +/-  9.78e-01
     prop_binY18_bin74    1.7790e-03 +/-  1.71e-01
     prop_binY18_bin75   -9.4087e-02 +/-  1.71e-01
     prop_binY18_bin76    8.2059e-02 +/-  1.71e-01
     prop_binY18_bin77    6.1546e-03 +/-  1.71e-01
     prop_binY18_bin78    4.7610e-02 +/-  1.71e-01
     prop_binY18_bin79    1.5522e-02 +/-  1.71e-01
      prop_binY18_bin8    3.5293e-01 +/-  1.68e-01
  prop_binY18_bin80_LQint    0.0000e+00 +/-  1.71e-01
  prop_binY18_bin80_LQpure    0.0000e+00 +/-  1.71e-01
  prop_binY18_bin80_alpha   -1.8117e-04 +/-  1.71e-01
  prop_binY18_bin80_bk    1.9353e+00 +/-  9.52e-01
  prop_binY18_bin80_dy_gg    3.9967e+00 +/-  1.42e+00
  prop_binY18_bin80_fmn    1.0254e-02 +/-  1.71e-01
  prop_binY18_bin80_fpl   -1.3942e-02 +/-  1.71e-01
  prop_binY18_bin80_gam    1.9611e+00 +/-  9.66e-01
  prop_binY18_bin81_LQint    0.0000e+00 +/-  1.71e-01
  prop_binY18_bin81_LQpure    0.0000e+00 +/-  1.71e-01
  prop_binY18_bin81_alpha   -2.1962e-04 +/-  1.71e-01
  prop_binY18_bin81_bk    1.9471e+00 +/-  9.48e-01
  prop_binY18_bin81_dy_gg    2.2994e+01 +/-  3.62e+00
  prop_binY18_bin81_fmn    5.6252e-03 +/-  1.71e-01
  prop_binY18_bin81_fpl   -8.5621e-03 +/-  1.71e-01
  prop_binY18_bin81_gam    1.9911e+00 +/-  9.79e-01
     prop_binY18_bin82    3.6180e-03 +/-  1.71e-01
     prop_binY18_bin83    7.5009e-03 +/-  1.71e-01
     prop_binY18_bin84   -3.1312e-03 +/-  1.71e-01
     prop_binY18_bin85    6.9924e-04 +/-  1.71e-01
     prop_binY18_bin86    2.1464e-02 +/-  1.71e-01
     prop_binY18_bin87    1.7215e-02 +/-  1.71e-01
  prop_binY18_bin88_LQint    2.0000e+00 +/-  9.83e-01
  prop_binY18_bin88_LQpure    2.0000e+00 +/-  9.83e-01
  prop_binY18_bin88_alpha    3.0002e+00 +/-  1.22e+00
  prop_binY18_bin88_fmn    2.9914e+00 +/-  1.21e+00
  prop_binY18_bin88_fpl    3.0115e+00 +/-  1.21e+00
     prop_binY18_bin89   -2.9783e-03 +/-  1.71e-01
      prop_binY18_bin9   -4.3938e-01 +/-  1.70e-01
     prop_binY18_bin90    1.0937e-02 +/-  1.71e-01
     prop_binY18_bin91   -5.2829e-03 +/-  1.71e-01
     prop_binY18_bin92    3.6241e-03 +/-  1.71e-01
     prop_binY18_bin93   -4.3561e-03 +/-  1.71e-01
     prop_binY18_bin94    2.8360e-03 +/-  1.71e-01
  prop_binY18_bin95_LQint    2.0000e+00 +/-  9.83e-01
  prop_binY18_bin95_LQpure    2.0000e+00 +/-  9.83e-01
  prop_binY18_bin95_alpha    3.0000e+00 +/-  1.22e+00
  prop_binY18_bin95_fmn    3.0004e+00 +/-  1.22e+00
  prop_binY18_bin95_fpl    2.9962e+00 +/-  1.22e+00
              ptrw1b16    0.0000e+00 +/-  1.71e-01
              ptrw1b17    0.0000e+00 +/-  1.71e-01
              ptrw1b18    0.0000e+00 +/-  1.71e-01
              ptrw2b16    0.0000e+00 +/-  1.71e-01
              ptrw2b17    0.0000e+00 +/-  1.71e-01
              ptrw2b18    0.0000e+00 +/-  1.71e-01
              ptrw3b16    0.0000e+00 +/-  1.71e-01
              ptrw3b17    0.0000e+00 +/-  1.71e-01
              ptrw3b18    0.0000e+00 +/-  1.71e-01
              ptrw4b16    0.0000e+00 +/-  1.71e-01
              ptrw4b17    0.0000e+00 +/-  1.71e-01
              ptrw4b18    0.0000e+00 +/-  1.71e-01
              ptrw5b16    0.0000e+00 +/-  1.71e-01
              ptrw5b17    0.0000e+00 +/-  1.71e-01
              ptrw5b18    0.0000e+00 +/-  1.71e-01
              ptrw6b16    0.0000e+00 +/-  1.71e-01
              ptrw6b17    0.0000e+00 +/-  1.71e-01
              ptrw6b18    0.0000e+00 +/-  1.71e-01
              ptrw7b16    0.0000e+00 +/-  1.71e-01
              ptrw7b17    0.0000e+00 +/-  1.71e-01
              ptrw7b18    0.0000e+00 +/-  1.71e-01
                   yLQ    0.0000e+00 +/-  7.48e+00

