
Attaching file multidimfit.root as _file0...
(TFile *) 0x2d39f60

  RooFitResult: minimized FCN value: -6.2893, estimated distance to minimum: 2.96002e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
  prop_binY17_bin80_dy_gg    1.0001e+01 +/-  2.32e+00
  prop_binY17_bin80_fmn   -1.6387e-03 +/-  1.69e-01
  prop_binY17_bin80_fpl    2.2833e-03 +/-  1.69e-01
  prop_binY17_bin80_gam    5.0095e+00 +/-  1.60e+00
     prop_binY17_bin81    5.1882e-03 +/-  1.69e-01
     prop_binY17_bin82   -1.3023e-04 +/-  1.69e-01
     prop_binY17_bin83   -1.0032e-03 +/-  1.69e-01
     prop_binY17_bin84    3.6729e-05 +/-  1.69e-01
     prop_binY17_bin85    1.3737e-03 +/-  1.69e-01
     prop_binY17_bin86    1.3696e-03 +/-  1.69e-01
     prop_binY17_bin87   -2.1273e-03 +/-  1.69e-01
  prop_binY17_bin88_LQint    0.0000e+00 +/-  1.69e-01
  prop_binY17_bin88_LQpure    0.0000e+00 +/-  1.69e-01
  prop_binY17_bin88_alpha    3.0000e+00 +/-  1.21e+00
  prop_binY17_bin88_fmn    3.0019e+00 +/-  1.21e+00
  prop_binY17_bin88_fpl    2.9966e+00 +/-  1.21e+00
  prop_binY17_bin89_LQint    0.0000e+00 +/-  1.69e-01
  prop_binY17_bin89_LQpure    0.0000e+00 +/-  1.69e-01
  prop_binY17_bin89_alpha    2.9046e-04 +/-  1.69e-01
  prop_binY17_bin89_dy_gg    4.0025e+00 +/-  1.42e+00
  prop_binY17_bin89_fmn   -6.9382e-03 +/-  1.69e-01
  prop_binY17_bin89_fpl    9.3302e-03 +/-  1.69e-01
  prop_binY17_bin89_gam    2.0125e+00 +/-  9.82e-01
      prop_binY17_bin9    3.4519e-02 +/-  1.69e-01
     prop_binY17_bin90    8.8726e-03 +/-  1.69e-01
     prop_binY17_bin91   -2.3891e-03 +/-  1.69e-01
     prop_binY17_bin92    5.4167e-04 +/-  1.69e-01
     prop_binY17_bin93   -4.0442e-03 +/-  1.69e-01
     prop_binY17_bin94   -3.0115e-03 +/-  1.69e-01
  prop_binY17_bin95_LQint    0.0000e+00 +/-  1.69e-01
  prop_binY17_bin95_LQpure    0.0000e+00 +/-  1.69e-01
  prop_binY17_bin95_alpha    3.0000e+00 +/-  1.21e+00
  prop_binY17_bin95_fmn    2.9998e+00 +/-  1.21e+00
  prop_binY17_bin95_fpl    3.0014e+00 +/-  1.21e+00
      prop_binY18_bin0    8.0835e-01 +/-  1.66e-01
      prop_binY18_bin1   -2.0376e-01 +/-  1.68e-01
     prop_binY18_bin10   -2.6909e-01 +/-  1.69e-01
     prop_binY18_bin11    1.1459e-01 +/-  1.69e-01
     prop_binY18_bin12   -1.3529e-01 +/-  1.69e-01
     prop_binY18_bin13    1.0571e-01 +/-  1.69e-01
     prop_binY18_bin14    1.8540e-02 +/-  1.69e-01
     prop_binY18_bin15   -1.6759e-01 +/-  1.68e-01
  prop_binY18_bin16_LQint    0.0000e+00 +/-  1.69e-01
  prop_binY18_bin16_LQpure    0.0000e+00 +/-  1.69e-01
  prop_binY18_bin16_alpha   -7.9388e-04 +/-  1.69e-01
  prop_binY18_bin16_bk    5.9966e+00 +/-  1.33e+00
  prop_binY18_bin16_dy_gg    6.9800e+00 +/-  1.91e+00
  prop_binY18_bin16_fmn    3.4380e-02 +/-  1.69e-01
  prop_binY18_bin16_fpl   -6.3040e-02 +/-  1.69e-01
  prop_binY18_bin16_gam    2.7870e+01 +/-  3.97e+00
     prop_binY18_bin17   -2.8042e-01 +/-  1.69e-01
     prop_binY18_bin18   -3.7234e-02 +/-  1.69e-01
     prop_binY18_bin19    4.5270e-02 +/-  1.69e-01
      prop_binY18_bin2    2.8280e-01 +/-  1.69e-01
     prop_binY18_bin20    3.9112e-03 +/-  1.69e-01
     prop_binY18_bin21    2.7508e-02 +/-  1.69e-01
     prop_binY18_bin22    1.0674e-01 +/-  1.69e-01
     prop_binY18_bin23    3.2338e-01 +/-  1.67e-01
  prop_binY18_bin24_LQint    0.0000e+00 +/-  1.69e-01
  prop_binY18_bin24_LQpure    1.0000e+00 +/-  6.80e-01
  prop_binY18_bin24_alpha    1.9002e+01 +/-  3.26e+00
  prop_binY18_bin24_dy_gg    2.0079e+00 +/-  9.81e-01
  prop_binY18_bin24_fmn    1.7904e+01 +/-  3.13e+00
  prop_binY18_bin24_fpl    1.8158e+01 +/-  3.11e+00
  prop_binY18_bin24_gam    2.0156e+00 +/-  9.82e-01
     prop_binY18_bin25    7.3813e-02 +/-  1.69e-01
     prop_binY18_bin26    7.3608e-02 +/-  1.69e-01
     prop_binY18_bin27   -2.0119e-03 +/-  1.69e-01
     prop_binY18_bin28    3.9035e-03 +/-  1.69e-01
     prop_binY18_bin29   -6.9765e-02 +/-  1.69e-01
      prop_binY18_bin3   -1.7250e-01 +/-  1.69e-01
     prop_binY18_bin30   -3.1327e-02 +/-  1.69e-01
  prop_binY18_bin31_LQint    0.0000e+00 +/-  1.69e-01
  prop_binY18_bin31_LQpure    1.0000e+00 +/-  6.80e-01
  prop_binY18_bin31_alpha    1.8999e+01 +/-  3.26e+00
  prop_binY18_bin31_dy_gg    1.9964e+00 +/-  9.77e-01
  prop_binY18_bin31_fmn    1.8020e+01 +/-  3.17e+00
  prop_binY18_bin31_fpl    1.7847e+01 +/-  3.08e+00
  prop_binY18_bin31_gam    1.9930e+00 +/-  9.75e-01
     prop_binY18_bin32    1.7410e-01 +/-  1.67e-01
     prop_binY18_bin33   -2.3248e-01 +/-  1.69e-01
     prop_binY18_bin34    2.6547e-02 +/-  1.69e-01
     prop_binY18_bin35   -1.8762e-01 +/-  1.69e-01
     prop_binY18_bin36    9.7098e-02 +/-  1.69e-01
     prop_binY18_bin37   -6.5294e-03 +/-  1.69e-01
     prop_binY18_bin38    9.6489e-02 +/-  1.69e-01
     prop_binY18_bin39   -9.5399e-02 +/-  1.68e-01
      prop_binY18_bin4    1.4585e-01 +/-  1.69e-01
     prop_binY18_bin40   -2.0001e-01 +/-  1.69e-01
     prop_binY18_bin41    1.1822e-01 +/-  1.68e-01
     prop_binY18_bin42    3.6405e-02 +/-  1.69e-01
     prop_binY18_bin43   -3.7532e-02 +/-  1.69e-01
     prop_binY18_bin44    5.4465e-02 +/-  1.69e-01
     prop_binY18_bin45   -1.1212e-02 +/-  1.69e-01
     prop_binY18_bin46   -4.3670e-02 +/-  1.69e-01
     prop_binY18_bin47    1.4553e-01 +/-  1.69e-01
     prop_binY18_bin48    8.8756e-02 +/-  1.69e-01
     prop_binY18_bin49    7.2579e-02 +/-  1.69e-01
      prop_binY18_bin5   -2.5916e-01 +/-  1.69e-01
     prop_binY18_bin50    1.1510e-02 +/-  1.69e-01
     prop_binY18_bin51    6.7975e-03 +/-  1.69e-01
     prop_binY18_bin52    3.1265e-03 +/-  1.69e-01
     prop_binY18_bin53    2.6614e-03 +/-  1.69e-01
     prop_binY18_bin54   -1.8598e-02 +/-  1.69e-01
     prop_binY18_bin55   -4.9219e-02 +/-  1.69e-01
  prop_binY18_bin56_LQint    4.0000e+00 +/-  1.42e+00
  prop_binY18_bin56_LQpure    4.0000e+00 +/-  1.42e+00
  prop_binY18_bin56_alpha    1.8000e+01 +/-  3.17e+00
  prop_binY18_bin56_dy_gg    2.0015e+00 +/-  9.79e-01
  prop_binY18_bin56_fmn    1.7980e+01 +/-  3.16e+00
  prop_binY18_bin56_fpl    1.8028e+01 +/-  3.15e+00
     prop_binY18_bin57   -2.6326e-02 +/-  1.69e-01
     prop_binY18_bin58    4.2542e-02 +/-  1.69e-01
     prop_binY18_bin59    1.9902e-02 +/-  1.69e-01
      prop_binY18_bin6    2.2602e-01 +/-  1.68e-01
     prop_binY18_bin60   -1.9528e-02 +/-  1.69e-01
     prop_binY18_bin61   -1.8352e-02 +/-  1.69e-01
     prop_binY18_bin62    1.6302e-02 +/-  1.69e-01
  prop_binY18_bin63_LQint    4.0000e+00 +/-  1.42e+00
  prop_binY18_bin63_LQpure    4.0000e+00 +/-  1.42e+00
  prop_binY18_bin63_alpha    1.8000e+01 +/-  3.17e+00
  prop_binY18_bin63_dy_gg    1.9999e+00 +/-  9.78e-01
  prop_binY18_bin63_fmn    1.8001e+01 +/-  3.17e+00
  prop_binY18_bin63_fpl    1.7994e+01 +/-  3.15e+00
     prop_binY18_bin64    9.8239e-02 +/-  1.69e-01
     prop_binY18_bin65   -8.4713e-02 +/-  1.69e-01
     prop_binY18_bin66    9.6743e-03 +/-  1.69e-01
     prop_binY18_bin67   -5.6135e-03 +/-  1.69e-01
     prop_binY18_bin68    1.1162e-02 +/-  1.69e-01
     prop_binY18_bin69    3.2188e-03 +/-  1.69e-01
      prop_binY18_bin7   -7.0106e-01 +/-  1.67e-01
     prop_binY18_bin70    8.7997e-02 +/-  1.69e-01
     prop_binY18_bin71   -1.1219e-01 +/-  1.69e-01
     prop_binY18_bin72   -2.2997e-02 +/-  1.69e-01
  prop_binY18_bin73_LQint    0.0000e+00 +/-  1.69e-01
  prop_binY18_bin73_LQpure    0.0000e+00 +/-  1.69e-01
  prop_binY18_bin73_alpha   -3.1423e-04 +/-  1.69e-01
  prop_binY18_bin73_bk    1.8866e+00 +/-  9.15e-01
  prop_binY18_bin73_dy_gg    1.7993e+01 +/-  3.17e+00
  prop_binY18_bin73_fmn    7.7803e-03 +/-  1.69e-01
  prop_binY18_bin73_fpl   -1.3761e-02 +/-  1.69e-01
  prop_binY18_bin73_gam    1.9874e+00 +/-  9.73e-01
     prop_binY18_bin74    1.8144e-03 +/-  1.69e-01
     prop_binY18_bin75   -9.4040e-02 +/-  1.69e-01
     prop_binY18_bin76    8.2128e-02 +/-  1.69e-01
     prop_binY18_bin77    6.1998e-03 +/-  1.69e-01
     prop_binY18_bin78    4.7682e-02 +/-  1.69e-01
     prop_binY18_bin79    1.5562e-02 +/-  1.69e-01
      prop_binY18_bin8    3.5247e-01 +/-  1.67e-01
  prop_binY18_bin80_LQint    0.0000e+00 +/-  1.69e-01
  prop_binY18_bin80_LQpure    0.0000e+00 +/-  1.69e-01
  prop_binY18_bin80_alpha   -1.8109e-04 +/-  1.69e-01
  prop_binY18_bin80_bk    1.9354e+00 +/-  9.47e-01
  prop_binY18_bin80_dy_gg    3.9967e+00 +/-  1.42e+00
  prop_binY18_bin80_fmn    1.0243e-02 +/-  1.69e-01
  prop_binY18_bin80_fpl   -1.3929e-02 +/-  1.69e-01
  prop_binY18_bin80_gam    1.9611e+00 +/-  9.62e-01
  prop_binY18_bin81_LQint    0.0000e+00 +/-  1.69e-01
  prop_binY18_bin81_LQpure    0.0000e+00 +/-  1.69e-01
  prop_binY18_bin81_alpha   -2.1905e-04 +/-  1.69e-01
  prop_binY18_bin81_bk    1.9472e+00 +/-  9.43e-01
  prop_binY18_bin81_dy_gg    2.2994e+01 +/-  3.60e+00
  prop_binY18_bin81_fmn    5.6080e-03 +/-  1.69e-01
  prop_binY18_bin81_fpl   -8.5378e-03 +/-  1.69e-01
  prop_binY18_bin81_gam    1.9911e+00 +/-  9.75e-01
     prop_binY18_bin82    3.6320e-03 +/-  1.69e-01
     prop_binY18_bin83    7.5390e-03 +/-  1.69e-01
     prop_binY18_bin84   -3.0865e-03 +/-  1.69e-01
     prop_binY18_bin85    7.2706e-04 +/-  1.69e-01
     prop_binY18_bin86    2.1583e-02 +/-  1.69e-01
     prop_binY18_bin87    1.7277e-02 +/-  1.69e-01
  prop_binY18_bin88_LQint    2.0000e+00 +/-  9.78e-01
  prop_binY18_bin88_LQpure    2.0000e+00 +/-  9.78e-01
  prop_binY18_bin88_alpha    3.0002e+00 +/-  1.21e+00
  prop_binY18_bin88_fmn    2.9916e+00 +/-  1.21e+00
  prop_binY18_bin88_fpl    3.0114e+00 +/-  1.21e+00
     prop_binY18_bin89   -2.9748e-03 +/-  1.69e-01
      prop_binY18_bin9   -4.3973e-01 +/-  1.69e-01
     prop_binY18_bin90    1.0951e-02 +/-  1.69e-01
     prop_binY18_bin91   -5.2616e-03 +/-  1.69e-01
     prop_binY18_bin92    3.6579e-03 +/-  1.69e-01
     prop_binY18_bin93   -4.3353e-03 +/-  1.69e-01
     prop_binY18_bin94    2.8523e-03 +/-  1.69e-01
  prop_binY18_bin95_LQint    2.0000e+00 +/-  9.78e-01
  prop_binY18_bin95_LQpure    2.0000e+00 +/-  9.78e-01
  prop_binY18_bin95_alpha    3.0000e+00 +/-  1.21e+00
  prop_binY18_bin95_fmn    3.0004e+00 +/-  1.21e+00
  prop_binY18_bin95_fpl    2.9964e+00 +/-  1.21e+00
              ptrw1b16    0.0000e+00 +/-  1.69e-01
              ptrw1b17    0.0000e+00 +/-  1.69e-01
              ptrw1b18    0.0000e+00 +/-  1.69e-01
              ptrw2b16    0.0000e+00 +/-  1.69e-01
              ptrw2b17    0.0000e+00 +/-  1.69e-01
              ptrw2b18    0.0000e+00 +/-  1.69e-01
              ptrw3b16    0.0000e+00 +/-  1.69e-01
              ptrw3b17    0.0000e+00 +/-  1.69e-01
              ptrw3b18    0.0000e+00 +/-  1.69e-01
              ptrw4b16    0.0000e+00 +/-  1.69e-01
              ptrw4b17    0.0000e+00 +/-  1.69e-01
              ptrw4b18    0.0000e+00 +/-  1.69e-01
              ptrw5b16    0.0000e+00 +/-  1.69e-01
              ptrw5b17    0.0000e+00 +/-  1.69e-01
              ptrw5b18    0.0000e+00 +/-  1.69e-01
              ptrw6b16    0.0000e+00 +/-  1.69e-01
              ptrw6b17    0.0000e+00 +/-  1.69e-01
              ptrw6b18    0.0000e+00 +/-  1.69e-01
              ptrw7b16    0.0000e+00 +/-  1.69e-01
              ptrw7b17    0.0000e+00 +/-  1.69e-01
              ptrw7b18    0.0000e+00 +/-  1.69e-01
                   yLQ    0.0000e+00 +/-  7.48e+00

