
Attaching file multidimfit.root as _file0...
(TFile *) 0x266fc90

  RooFitResult: minimized FCN value: -6.27488, estimated distance to minimum: 0.000546827
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
  prop_binY17_bin80_LQpure    0.0000e+00 +/-  6.62e-01
  prop_binY17_bin80_alpha    2.8992e-05 +/-  6.62e-01
  prop_binY17_bin80_bk    2.0086e+00 +/-  1.37e+00
  prop_binY17_bin80_dy_gg    1.0001e+01 +/-  3.09e+00
  prop_binY17_bin80_fmn   -1.5817e-03 +/-  6.62e-01
  prop_binY17_bin80_fpl    2.2088e-03 +/-  6.62e-01
  prop_binY17_bin80_gam    5.0091e+00 +/-  2.17e+00
     prop_binY17_bin81    4.7050e-03 +/-  6.60e-01
     prop_binY17_bin82   -2.5903e-04 +/-  6.61e-01
     prop_binY17_bin83   -9.8852e-04 +/-  6.61e-01
     prop_binY17_bin84    2.4116e-05 +/-  6.62e-01
     prop_binY17_bin85    1.1398e-03 +/-  6.62e-01
     prop_binY17_bin86    6.6821e-04 +/-  6.61e-01
     prop_binY17_bin87   -2.3977e-03 +/-  6.61e-01
  prop_binY17_bin88_LQint    0.0000e+00 +/-  6.62e-01
  prop_binY17_bin88_LQpure    0.0000e+00 +/-  6.62e-01
  prop_binY17_bin88_alpha    3.0000e+00 +/-  1.68e+00
  prop_binY17_bin88_fmn    3.0019e+00 +/-  1.68e+00
  prop_binY17_bin88_fpl    2.9965e+00 +/-  1.68e+00
  prop_binY17_bin89_LQint    0.0000e+00 +/-  6.62e-01
  prop_binY17_bin89_LQpure    0.0000e+00 +/-  6.62e-01
  prop_binY17_bin89_alpha    2.7930e-04 +/-  6.62e-01
  prop_binY17_bin89_dy_gg    4.0026e+00 +/-  1.95e+00
  prop_binY17_bin89_fmn   -6.8940e-03 +/-  6.62e-01
  prop_binY17_bin89_fpl    9.2872e-03 +/-  6.62e-01
  prop_binY17_bin89_gam    2.0123e+00 +/-  1.38e+00
      prop_binY17_bin9    3.4683e-02 +/-  6.50e-01
     prop_binY17_bin90    8.8367e-03 +/-  6.61e-01
     prop_binY17_bin91   -2.4424e-03 +/-  6.62e-01
     prop_binY17_bin92    4.8933e-04 +/-  6.62e-01
     prop_binY17_bin93   -4.1512e-03 +/-  6.62e-01
     prop_binY17_bin94   -3.0958e-03 +/-  6.62e-01
  prop_binY17_bin95_LQint    0.0000e+00 +/-  6.62e-01
  prop_binY17_bin95_LQpure    0.0000e+00 +/-  6.62e-01
  prop_binY17_bin95_alpha    3.0000e+00 +/-  1.68e+00
  prop_binY17_bin95_fmn    2.9998e+00 +/-  1.68e+00
  prop_binY17_bin95_fpl    3.0016e+00 +/-  1.68e+00
      prop_binY18_bin0    8.1253e-01 +/-  5.42e-01
      prop_binY18_bin1   -1.9994e-01 +/-  5.99e-01
     prop_binY18_bin10   -2.6794e-01 +/-  6.44e-01
     prop_binY18_bin11    1.1555e-01 +/-  6.45e-01
     prop_binY18_bin12   -1.3298e-01 +/-  6.47e-01
     prop_binY18_bin13    1.0319e-01 +/-  6.46e-01
     prop_binY18_bin14    1.8497e-02 +/-  6.43e-01
     prop_binY18_bin15   -1.7791e-01 +/-  5.96e-01
  prop_binY18_bin16_LQint    0.0000e+00 +/-  6.62e-01
  prop_binY18_bin16_LQpure    0.0000e+00 +/-  6.62e-01
  prop_binY18_bin16_alpha   -7.6579e-04 +/-  6.62e-01
  prop_binY18_bin16_bk    5.9999e+00 +/-  1.55e+00
  prop_binY18_bin16_dy_gg    6.9793e+00 +/-  2.57e+00
  prop_binY18_bin16_fmn    3.4359e-02 +/-  6.62e-01
  prop_binY18_bin16_fpl   -6.3046e-02 +/-  6.60e-01
  prop_binY18_bin16_gam    2.7871e+01 +/-  5.14e+00
     prop_binY18_bin17   -2.8169e-01 +/-  6.32e-01
     prop_binY18_bin18   -3.7038e-02 +/-  6.50e-01
     prop_binY18_bin19    4.7440e-02 +/-  6.45e-01
      prop_binY18_bin2    2.8114e-01 +/-  6.37e-01
     prop_binY18_bin20    5.7842e-03 +/-  6.47e-01
     prop_binY18_bin21    2.5322e-02 +/-  6.51e-01
     prop_binY18_bin22    1.0741e-01 +/-  6.44e-01
     prop_binY18_bin23    3.2477e-01 +/-  5.65e-01
  prop_binY18_bin24_LQint    0.0000e+00 +/-  6.62e-01
  prop_binY18_bin24_LQpure    1.0000e+00 +/-  9.69e-01
  prop_binY18_bin24_alpha    1.9002e+01 +/-  4.26e+00
  prop_binY18_bin24_dy_gg    2.0078e+00 +/-  1.38e+00
  prop_binY18_bin24_fmn    1.7908e+01 +/-  4.06e+00
  prop_binY18_bin24_fpl    1.8151e+01 +/-  4.01e+00
  prop_binY18_bin24_gam    2.0147e+00 +/-  1.38e+00
     prop_binY18_bin25    7.5157e-02 +/-  6.47e-01
     prop_binY18_bin26    7.1628e-02 +/-  6.50e-01
     prop_binY18_bin27   -1.1854e-04 +/-  6.43e-01
     prop_binY18_bin28    6.1090e-03 +/-  6.46e-01
     prop_binY18_bin29   -7.2369e-02 +/-  6.52e-01
      prop_binY18_bin3   -1.6932e-01 +/-  6.43e-01
     prop_binY18_bin30   -2.9764e-02 +/-  6.51e-01
  prop_binY18_bin31_LQint    0.0000e+00 +/-  6.62e-01
  prop_binY18_bin31_LQpure    1.0000e+00 +/-  9.69e-01
  prop_binY18_bin31_alpha    1.8999e+01 +/-  4.26e+00
  prop_binY18_bin31_dy_gg    1.9964e+00 +/-  1.37e+00
  prop_binY18_bin31_fmn    1.8020e+01 +/-  4.15e+00
  prop_binY18_bin31_fpl    1.7850e+01 +/-  3.95e+00
  prop_binY18_bin31_gam    1.9932e+00 +/-  1.37e+00
     prop_binY18_bin32    1.7812e-01 +/-  5.80e-01
     prop_binY18_bin33   -2.3497e-01 +/-  6.50e-01
     prop_binY18_bin34    2.5248e-02 +/-  6.59e-01
     prop_binY18_bin35   -1.8809e-01 +/-  6.52e-01
     prop_binY18_bin36    9.5535e-02 +/-  6.51e-01
     prop_binY18_bin37   -7.3886e-03 +/-  6.60e-01
     prop_binY18_bin38    9.3783e-02 +/-  6.51e-01
     prop_binY18_bin39   -9.3113e-02 +/-  5.92e-01
      prop_binY18_bin4    1.4878e-01 +/-  6.42e-01
     prop_binY18_bin40   -1.9964e-01 +/-  6.31e-01
     prop_binY18_bin41    1.1747e-01 +/-  6.24e-01
     prop_binY18_bin42    3.5729e-02 +/-  6.59e-01
     prop_binY18_bin43   -3.7581e-02 +/-  6.50e-01
     prop_binY18_bin44    5.3558e-02 +/-  6.52e-01
     prop_binY18_bin45   -1.2287e-02 +/-  6.60e-01
     prop_binY18_bin46   -4.4707e-02 +/-  6.43e-01
     prop_binY18_bin47    1.4499e-01 +/-  6.43e-01
     prop_binY18_bin48    8.7561e-02 +/-  6.53e-01
     prop_binY18_bin49    7.1378e-02 +/-  6.58e-01
      prop_binY18_bin5   -2.5968e-01 +/-  6.41e-01
     prop_binY18_bin50    1.1085e-02 +/-  6.58e-01
     prop_binY18_bin51    6.6377e-03 +/-  6.60e-01
     prop_binY18_bin52    2.9163e-03 +/-  6.60e-01
     prop_binY18_bin53    1.5509e-03 +/-  6.60e-01
     prop_binY18_bin54   -1.8980e-02 +/-  6.60e-01
     prop_binY18_bin55   -5.0183e-02 +/-  6.59e-01
  prop_binY18_bin56_LQint    4.0000e+00 +/-  1.95e+00
  prop_binY18_bin56_LQpure    4.0000e+00 +/-  1.95e+00
  prop_binY18_bin56_alpha    1.8000e+01 +/-  4.15e+00
  prop_binY18_bin56_dy_gg    2.0015e+00 +/-  1.37e+00
  prop_binY18_bin56_fmn    1.7981e+01 +/-  4.11e+00
  prop_binY18_bin56_fpl    1.8027e+01 +/-  4.09e+00
     prop_binY18_bin57   -2.6557e-02 +/-  6.56e-01
     prop_binY18_bin58    4.1975e-02 +/-  6.59e-01
     prop_binY18_bin59    1.9814e-02 +/-  6.60e-01
      prop_binY18_bin6    2.2777e-01 +/-  6.08e-01
     prop_binY18_bin60   -1.9860e-02 +/-  6.60e-01
     prop_binY18_bin61   -1.9097e-02 +/-  6.60e-01
     prop_binY18_bin62    1.5661e-02 +/-  6.59e-01
  prop_binY18_bin63_LQint    4.0000e+00 +/-  1.95e+00
  prop_binY18_bin63_LQpure    4.0000e+00 +/-  1.95e+00
  prop_binY18_bin63_alpha    1.8000e+01 +/-  4.15e+00
  prop_binY18_bin63_dy_gg    1.9999e+00 +/-  1.37e+00
  prop_binY18_bin63_fmn    1.8001e+01 +/-  4.14e+00
  prop_binY18_bin63_fpl    1.7994e+01 +/-  4.09e+00
     prop_binY18_bin64    9.6363e-02 +/-  6.53e-01
     prop_binY18_bin65   -8.6036e-02 +/-  6.52e-01
     prop_binY18_bin66    8.7795e-03 +/-  6.61e-01
     prop_binY18_bin67   -6.2533e-03 +/-  6.60e-01
     prop_binY18_bin68    1.0349e-02 +/-  6.60e-01
     prop_binY18_bin69    2.1868e-03 +/-  6.61e-01
      prop_binY18_bin7   -6.9712e-01 +/-  5.53e-01
     prop_binY18_bin70    8.5748e-02 +/-  6.54e-01
     prop_binY18_bin71   -1.1310e-01 +/-  6.58e-01
     prop_binY18_bin72   -2.4169e-02 +/-  6.56e-01
  prop_binY18_bin73_LQint    0.0000e+00 +/-  6.62e-01
  prop_binY18_bin73_LQpure    0.0000e+00 +/-  6.62e-01
  prop_binY18_bin73_alpha   -3.0642e-04 +/-  6.62e-01
  prop_binY18_bin73_bk    1.8860e+00 +/-  1.24e+00
  prop_binY18_bin73_dy_gg    1.7992e+01 +/-  4.14e+00
  prop_binY18_bin73_fmn    7.8502e-03 +/-  6.62e-01
  prop_binY18_bin73_fpl   -1.3905e-02 +/-  6.62e-01
  prop_binY18_bin73_gam    1.9874e+00 +/-  1.36e+00
     prop_binY18_bin74    1.4465e-03 +/-  6.61e-01
     prop_binY18_bin75   -9.4012e-02 +/-  6.51e-01
     prop_binY18_bin76    8.1468e-02 +/-  6.52e-01
     prop_binY18_bin77    5.6713e-03 +/-  6.61e-01
     prop_binY18_bin78    4.5507e-02 +/-  6.55e-01
     prop_binY18_bin79    1.3989e-02 +/-  6.60e-01
      prop_binY18_bin8    3.4652e-01 +/-  5.63e-01
  prop_binY18_bin80_LQint    0.0000e+00 +/-  6.62e-01
  prop_binY18_bin80_LQpure    0.0000e+00 +/-  6.62e-01
  prop_binY18_bin80_alpha   -1.7559e-04 +/-  6.62e-01
  prop_binY18_bin80_bk    1.9354e+00 +/-  1.31e+00
  prop_binY18_bin80_dy_gg    3.9966e+00 +/-  1.94e+00
  prop_binY18_bin80_fmn    1.0278e-02 +/-  6.62e-01
  prop_binY18_bin80_fpl   -1.3995e-02 +/-  6.62e-01
  prop_binY18_bin80_gam    1.9615e+00 +/-  1.34e+00
  prop_binY18_bin81_LQint    0.0000e+00 +/-  6.62e-01
  prop_binY18_bin81_LQpure    0.0000e+00 +/-  6.62e-01
  prop_binY18_bin81_alpha   -2.1774e-04 +/-  6.62e-01
  prop_binY18_bin81_bk    1.9459e+00 +/-  1.30e+00
  prop_binY18_bin81_dy_gg    2.2994e+01 +/-  4.69e+00
  prop_binY18_bin81_fmn    5.7724e-03 +/-  6.62e-01
  prop_binY18_bin81_fpl   -8.7982e-03 +/-  6.62e-01
  prop_binY18_bin81_gam    1.9910e+00 +/-  1.37e+00
     prop_binY18_bin82    3.4999e-03 +/-  6.61e-01
     prop_binY18_bin83    7.1074e-03 +/-  6.61e-01
     prop_binY18_bin84   -3.6573e-03 +/-  6.61e-01
     prop_binY18_bin85    4.6527e-04 +/-  6.61e-01
     prop_binY18_bin86    2.0047e-02 +/-  6.59e-01
     prop_binY18_bin87    1.5915e-02 +/-  6.60e-01
  prop_binY18_bin88_LQint    2.0000e+00 +/-  1.37e+00
  prop_binY18_bin88_LQpure    2.0000e+00 +/-  1.37e+00
  prop_binY18_bin88_alpha    3.0002e+00 +/-  1.68e+00
  prop_binY18_bin88_fmn    2.9920e+00 +/-  1.67e+00
  prop_binY18_bin88_fpl    3.0109e+00 +/-  1.67e+00
     prop_binY18_bin89   -3.1660e-03 +/-  6.61e-01
      prop_binY18_bin9   -4.4141e-01 +/-  6.36e-01
     prop_binY18_bin90    1.0983e-02 +/-  6.61e-01
     prop_binY18_bin91   -5.3633e-03 +/-  6.61e-01
     prop_binY18_bin92    3.5759e-03 +/-  6.61e-01
     prop_binY18_bin93   -4.3730e-03 +/-  6.61e-01
     prop_binY18_bin94    2.8776e-03 +/-  6.61e-01
  prop_binY18_bin95_LQint    2.0000e+00 +/-  1.37e+00
  prop_binY18_bin95_LQpure    2.0000e+00 +/-  1.37e+00
  prop_binY18_bin95_alpha    3.0000e+00 +/-  1.68e+00
  prop_binY18_bin95_fmn    3.0004e+00 +/-  1.68e+00
  prop_binY18_bin95_fpl    2.9960e+00 +/-  1.67e+00
              ptrw1b16    0.0000e+00 +/-  6.62e-01
              ptrw1b17    0.0000e+00 +/-  6.62e-01
              ptrw1b18    0.0000e+00 +/-  6.62e-01
              ptrw2b16    0.0000e+00 +/-  6.62e-01
              ptrw2b17    0.0000e+00 +/-  6.62e-01
              ptrw2b18    0.0000e+00 +/-  6.62e-01
              ptrw3b16    0.0000e+00 +/-  6.62e-01
              ptrw3b17    0.0000e+00 +/-  6.62e-01
              ptrw3b18    0.0000e+00 +/-  6.62e-01
              ptrw4b16    0.0000e+00 +/-  6.62e-01
              ptrw4b17    0.0000e+00 +/-  6.62e-01
              ptrw4b18    0.0000e+00 +/-  6.62e-01
              ptrw5b16    0.0000e+00 +/-  6.62e-01
              ptrw5b17    0.0000e+00 +/-  6.62e-01
              ptrw5b18    0.0000e+00 +/-  6.62e-01
              ptrw6b16    0.0000e+00 +/-  6.62e-01
              ptrw6b17    0.0000e+00 +/-  6.62e-01
              ptrw6b18    0.0000e+00 +/-  6.62e-01
              ptrw7b16    0.0000e+00 +/-  6.62e-01
              ptrw7b17    0.0000e+00 +/-  6.62e-01
              ptrw7b18    0.0000e+00 +/-  6.62e-01
                   yLQ    0.0000e+00 +/-  7.49e+00

